Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Name,Customer City,Customer Country,Customer Id,Customer Lname,Customer State,Customer Zipcode,order date (DateOrders),Order City,Order Country,Order Id,Order Item Discount,Order Item Discount Rate,Order Item Id,Order Item Product Price,Order Item Quantity,Sales,Order Item Total,Product Name,shipping date (DateOrders),Shipping Mode,Product Weight,Weight Unit
DEBIT,2,2,21.12000084,239.9600067,Shipping on time,0,Cleats,Vega Baja,Puerto Rico,9697,Williams,PR,693,1/30/2016 19:04,Bendigo,Australia,27046,59.99000168,0.200000003,67766,59.99000168,5,299.9500122,239.9600067,Perfect Fitness Perfect Rip Deck,02/01/2016 19:04,Second Class,1,kg
DEBIT,5,4,27.0699997,57.59000015,Late delivery,1,Cleats,Carolina,Puerto Rico,3976,Costa,PR,983,9/16/2015 20:39,Bochum,Alemania,17734,2.400000095,0.039999999,44310,59.99000168,1,59.99000168,57.59000015,Perfect Fitness Perfect Rip Deck,9/21/2015 20:39,Standard Class,1,kg
DEBIT,4,4,-6.059999943,48.5,Shipping on time,0,Women's Apparel,Caguas,Puerto Rico,4973,Hubbard,PR,725,7/21/2017 2:11,Marseille,Francia,63853,1.5,0.029999999,159617,50,1,50,48.5,Nike Men's Dri-FIT Victory Golf Polo,7/25/2017 2:11,Standard Class,1,kg
DEBIT,5,4,102.0500031,377.980011,Late delivery,1,Fishing,Carolina,Puerto Rico,3976,Costa,PR,983,9/16/2015 20:39,Bochum,Alemania,17734,22,0.059999999,44311,399.980011,1,399.980011,377.980011,Field & Stream Sportsman 16 Gun Fire Safe,9/21/2015 20:39,Standard Class,1,kg
DEBIT,3,4,0,263.980011,Advance shipping,0,Camping & Hiking,San Juan,Puerto Rico,2422,Sawyer,PR,921,6/16/2015 20:47,Garforth,Reino Unido,11432,36,0.119999997,28594,299.980011,1,299.980011,263.980011,Diamondback Women's Serene Classic Comfort Bi,6/19/2015 20:47,Standard Class,1,kg
DEBIT,6,4,91.79000092,254.9799957,Late delivery,1,Camping & Hiking,Caguas,Puerto Rico,5401,Smith,PR,725,6/25/2017 5:02,Tours,Francia,62080,45,0.150000006,155228,299.980011,1,299.980011,254.9799957,Diamondback Women's Serene Classic Comfort Bi,07/01/2017 5:02,Standard Class,1,kg
DEBIT,2,4,33.18999863,66.37999725,Advance shipping,0,Shop By Sport,Aurora,EE. UU.,10291,Smith,CO,80013,12/31/2015 10:21,Taiping,Malasia,24966,13.60000038,0.170000002,62543,39.99000168,2,79.98000336,66.37999725,Under Armour Girls' Toddler Spine Surge Runni,01/02/2016 10:21,Standard Class,1,kg
DEBIT,2,4,-35.99000168,119.9800034,Advance shipping,0,Cleats,Stamford,EE. UU.,11822,Smith,CT,6902,11/22/2016 11:49,Zanyán,Irán,47371,0,0,118436,59.99000168,2,119.9800034,119.9800034,Perfect Fitness Perfect Rip Deck,11/24/2016 11:49,Standard Class,1,kg
DEBIT,5,4,58.52000046,124.5,Late delivery,1,Women's Apparel,Marion,EE. UU.,1763,Huffman,OH,43302,4/23/2017 4:57,Caracas,Venezuela,57764,25.5,0.170000002,144527,50,3,150,124.5,Nike Men's Dri-FIT Victory Golf Polo,4/28/2017 4:57,Standard Class,1,kg
DEBIT,4,4,35.24000168,130.5,Shipping on time,0,Women's Apparel,Clarksville,EE. UU.,8090,Martinez,TN,37042,08/07/2016 7:14,Saint Louis,Estados Unidos,40028,19.5,0.129999995,99882,50,3,150,130.5,Nike Men's Dri-FIT Victory Golf Polo,08/11/2016 7:14,Standard Class,1,kg
DEBIT,6,4,36.11000061,124.5,Late delivery,1,Women's Apparel,Sugar Land,EE. UU.,532,Smith,TX,77479,6/25/2016 23:56,Concord,Estados Unidos,37130,25.5,0.170000002,92650,50,3,150,124.5,Nike Men's Dri-FIT Victory Golf Polo,07/01/2016 23:56,Standard Class,1,kg
DEBIT,5,4,16.62999916,63.97000122,Late delivery,1,Golf Balls,Bountiful,EE. UU.,2057,Smith,UT,84010,9/25/2016 14:00,Cairo,Egipto,43404,15.98999977,0.200000003,108409,19.98999977,4,79.95999908,63.97000122,Glove It Women's Mod Oval Golf Glove,9/30/2016 14:00,Standard Class,1,kg
DEBIT,6,4,3.599999905,143.9600067,Late delivery,1,Shop By Sport,Roseville,EE. UU.,4040,Hart,MI,48066,9/29/2015 15:33,Caen,Francia,18610,16,0.100000001,46514,39.99000168,4,159.9600067,143.9600067,Under Armour Girls' Toddler Spine Surge Runni,10/05/2015 15:33, Standard Class ,1,kg
TRANSFER,6,4,191.3800049,434.9599915,Late delivery,1,Cardio Equipment,Chicago,EE. UU.,11025,Smith,IL,60645,6/21/2017 6:26,Mantes-la-Jolie,Francia,61810,64.98999786,0.129999995,154510,99.98999786,5,499.9500122,434.9599915,Nike Men's Free 5.0+ Running Shoe,6/27/2017 6:26,Standard Class,1,kg
TRANSFER,5,4,113.9800034,299.9500122,Late delivery,1,Cleats,Vista,EE. UU.,5979,Kerr,CA,92084,07/04/2015 6:23,Aachen,Alemania,12624,0,0,31604,59.99000168,5,299.9500122,299.9500122,Perfect Fitness Perfect Rip Deck,07/09/2015 6:23,Standard Class,1,kg
TRANSFER,6,4,13.64000034,220,Late delivery,1,Women's Apparel,Chicago,EE. UU.,11025,Smith,IL,60645,6/21/2017 6:26,Mantes-la-Jolie,Francia,61810,30,0.119999997,154509,50,5,250,220,Nike Men's Dri-FIT Victory Golf Polo,6/27/2017 6:26,Standard Class,1,kg
TRANSFER,6,4,-43.95000076,318.5,Late delivery,1,Girls' Apparel,Pekin,EE. UU.,4104,Butler,IL,61554,3/31/2015 20:01,Sancti Spíritus,Cuba,6155,31.5,0.090000004,15382,70,5,350,318.5,adidas Youth Germany Black/Red Away Match Soc,04/06/2015 20:01,Standard Class,1,kg
TRANSFER,6,4,112.6999969,245,Late delivery,1,Women's Apparel,Bridgeton,EE. UU.,1771,Smith,NJ,8302,02/11/2017 3:07,San Pedro Sula,Honduras,52895,5,0.02,132244,50,5,250,245,Nike Men's Dri-FIT Victory Golf Polo,2/17/2017 3:07,Standard Class,1,kg
CASH,2,1,113.7399979,454.9500122,Late delivery,1,Cardio Equipment,La Crosse,EE. UU.,9119,Smith,WI,54601,3/30/2015 16:41,Maracay,Venezuela,6077,45,0.090000004,15169,99.98999786,5,499.9500122,454.9500122,Nike Men's Free 5.0+ Running Shoe,04/01/2015 16:41,First Class,1,kg
CASH,2,2,30.76000023,118.2900009,Shipping on time,0,Men's Footwear,Columbus,EE. UU.,267,Smith,OH,43229,1/21/2015 10:28,Orizaba,México,1401,11.69999981,0.090000004,3470,129.9900055,1,129.9900055,118.2900009,Nike Men's CJ Elite 2 TD Football Cleat,1/23/2015 10:28,Second Class,1,kg
CASH,2,2,43.86999893,116.9899979,Shipping on time,0,Men's Footwear,Columbus,EE. UU.,267,Smith,OH,43229,1/21/2015 10:28,Orizaba,México,1401,13,0.100000001,3468,129.9900055,1,129.9900055,116.9899979,Nike Men's CJ Elite 2 TD Football Cleat,1/23/2015 10:28,Second Class,1,kg
CASH,2,2,28.17000008,90,Shipping on time,0,Women's Apparel,Columbus,EE. UU.,267,Smith,OH,43229,1/21/2015 10:28,Orizaba,México,1401,10,0.100000001,3471,50,2,100,90,Nike Men's Dri-FIT Victory Golf Polo,1/23/2015 10:28,Second Class,1,kg
CASH,4,4,46.90000153,375.1900024,Shipping on time,0,Cameras ,Cupertino,EE. UU.,13081,Landry,CA,95014,10/11/2017 22:24,Messina,Italia,69528,76.84999847,0.170000002,172843,452.0400085,1,452.0400085,375.1900024,Web Camera,10/15/2017 22:24,Standard Class,1,kg
TRANSFER,3,4,217.7799988,494.9500122,Advance shipping,0,Cardio Equipment,Normal,EE. UU.,10836,Brennan,IL,61761,12/22/2015 0:43,Perth,Australia,24322,5,0.01,60852,99.98999786,5,499.9500122,494.9500122,Nike Men's Free 5.0+ Running Shoe,12/25/2015 0:43,Standard Class,1,kg
TRANSFER,3,4,20.79000092,296.9500122,Advance shipping,0,Cleats,Houston,EE. UU.,8084,Smith,TX,77036,11/01/2015 16:02,Palu,Indonesia,20872,3,0.01,52157,59.99000168,5,299.9500122,296.9500122,Perfect Fitness Perfect Rip Deck,11/04/2015 16:02,Standard Class,1,kg
TRANSFER,3,4,144.9900055,499.9500122,Shipping canceled,0,Cardio Equipment,Lawrence,EE. UU.,4492,Hubbard,MA,1841,05/04/2016 9:39,San Francisco,Estados Unidos,33527,0,0,83697,99.98999786,5,499.9500122,499.9500122,Nike Men's Free 5.0+ Running Shoe,05/07/2016 9:39,Standard Class,1,kg
CASH,1,0,93.05000305,197.9799957,Late delivery,1,Cardio Equipment,Flushing,EE. UU.,3021,Alvarado,NY,11354,09/07/2016 21:02,Accra,Ghana,42191,2,0.01,105356,99.98999786,2,199.9799957,197.9799957,Nike Men's Free 5.0+ Running Shoe,09/08/2016 9:02,Same Day,1,kg
CASH,5,2,36.40000153,103.9899979,Late delivery,1,Men's Footwear,Brooklyn,EE. UU.,6012,Mayo,NY,11237,04/11/2016 0:02,Seattle,Estados Unidos,31924,26,0.200000003,79784,129.9900055,1,129.9900055,103.9899979,Nike Men's CJ Elite 2 TD Football Cleat,4/16/2016 0:02,Second Class,1,kg
CASH,5,2,34.79999924,87,Late delivery,1,Women's Apparel,Brooklyn,EE. UU.,6012,Mayo,NY,11237,04/11/2016 0:02,Seattle,Estados Unidos,31924,13,0.129999995,79786,50,2,100,87,Nike Men's Dri-FIT Victory Golf Polo,4/16/2016 0:02,Second Class,1,kg
CASH,5,2,8.359999657,41.77999878,Late delivery,1,Trade-In,Brooklyn,EE. UU.,6012,Mayo,NY,11237,04/11/2016 0:02,Seattle,Estados Unidos,31924,2.200000048,0.050000001,79785,21.98999977,2,43.97999954,41.77999878,Glove It Women's Mod Oval 3-Zip Carry All Gol,4/16/2016 0:02,Second Class,1,kg
CASH,3,2,-44.27000046,190,Late delivery,1,Women's Apparel,Plainfield,EE. UU.,9268,Roberson,IL,60544,04/01/2016 2:51,Wellington,Nueva Zelanda,31247,10,0.050000001,78100,50,4,200,190,Nike Men's Dri-FIT Victory Golf Polo,04/04/2016 2:51,Second Class,1,kg
PAYMENT,2,1,85.98000336,179.1300049,Late delivery,1,Women's Clothing,Pittsfield,EE. UU.,20540,Cleveland,MA,1201,1/28/2018 19:37,Nha Trang,Vietnam,76987,36.68999863,0.170000002,180302,215.8200073,1,215.8200073,179.1300049,Summer dresses,1/30/2018 19:37,First Class,1,kg
PAYMENT,2,1,7.650000095,101.9800034,Late delivery,1,Cleats,San Jose,EE. UU.,8396,Brady,CA,95148,7/29/2015 20:54,Hamburgo,Alemania,14378,18,0.150000006,35985,59.99000168,2,119.9800034,101.9800034,Perfect Fitness Perfect Rip Deck,7/31/2015 20:54,First Class,1,kg
PAYMENT,2,1,9.819999695,111.5800018,Late delivery,1,Cleats,Hialeah,EE. UU.,11046,Davidson,FL,33015,09/03/2016 6:19,Amasya,Turquía,41875,8.399999619,0.07,104529,59.99000168,2,119.9800034,111.5800018,Perfect Fitness Perfect Rip Deck,09/05/2016 6:19,First Class,1,kg
PAYMENT,2,1,17.37999916,62.06000137,Late delivery,1,Electronics,Hialeah,EE. UU.,11046,Davidson,FL,33015,09/03/2016 6:19,Amasya,Turquía,41875,1.919999957,0.029999999,104531,31.98999977,2,63.97999954,62.06000137,Bridgestone e6 Straight Distance NFL San Dieg,09/05/2016 6:19,First Class,1,kg
PAYMENT,2,1,-100.4100037,236.25,Late delivery,1,Women's Apparel,Peoria,EE. UU.,1232,Smith,AZ,85345,3/29/2015 11:57,Mexico City,México,5995,13.75,0.059999999,14927,50,5,250,236.25,Nike Men's Dri-FIT Victory Golf Polo,3/31/2015 11:57,First Class,1,kg
DEBIT,2,4,11.64000034,96.98999786,Advance shipping,0,Cardio Equipment,Caguas,Puerto Rico,10482,Rivera,PR,725,16/03/2017,David,Panamá,55181,3,0.029999999,138007,99.98999786,1,99.98999786,96.98999786,Nike Men's Free 5.0+ Running Shoe,3/18/2017 12:00,Standard Class,1,kg
DEBIT,6,4,7.909999847,24.35000038,Late delivery,1,Electronics,Caguas,Puerto Rico,3099,Copeland,PR,725,3/25/2017 11:07,Colón,Panamá,55795,3.640000105,0.129999995,139537,27.98999977,1,27.98999977,24.35000038,Under Armour Kids' Mercenary Slide,3/31/2017 11:07,Standard Class,1,kg
DEBIT,6,4,0.899999976,74.98999786,Late delivery,1,Cardio Equipment,Caguas,Puerto Rico,2357,Mathis,PR,725,03/08/2015 23:43,Palma Soriano,Cuba,4590,25,0.25,11501,99.98999786,1,99.98999786,74.98999786,Nike Men's Free 5.0+ Running Shoe,3/14/2015 23:43,Standard Class,1,kg
DEBIT,4,4,63.70000076,129.9900055,Shipping on time,0,Men's Footwear,Caguas,Puerto Rico,5364,Colon,PR,725,5/28/2017 0:10,Spanish Town,Jamaica,60148,0,0,150529,129.9900055,1,129.9900055,129.9900055,Nike Men's CJ Elite 2 TD Football Cleat,06/01/2017 0:10,Standard Class,1,kg
DEBIT,4,4,61.77000046,128.6900024,Shipping on time,0,Men's Footwear,Caguas,Puerto Rico,5364,Colon,PR,725,5/28/2017 0:10,Spanish Town,Jamaica,60148,1.299999952,0.01,150526,129.9900055,1,129.9900055,128.6900024,Nike Men's CJ Elite 2 TD Football Cleat,06/01/2017 0:10,Standard Class,1,kg
DEBIT,4,4,61.77000046,128.6900024,Shipping on time,0,Men's Footwear,Caguas,Puerto Rico,3127,Smith,PR,725,04/05/2017 5:40,Recife,Brasil,56533,1.299999952,0.01,141403,129.9900055,1,129.9900055,128.6900024,Nike Men's CJ Elite 2 TD Football Cleat,04/09/2017 5:40,Standard Class,1,kg
DEBIT,6,4,38.02000046,116.9899979,Late delivery,1,Men's Footwear,Caguas,Puerto Rico,3099,Copeland,PR,725,3/25/2017 11:07,Colón,Panamá,55795,13,0.100000001,139540,129.9900055,1,129.9900055,116.9899979,Nike Men's CJ Elite 2 TD Football Cleat,3/31/2017 11:07,Standard Class,1,kg
DEBIT,2,4,17.28000069,47.99000168,Advance shipping,0,Cleats,Caguas,Puerto Rico,10269,Flowers,PR,725,2/24/2015 16:02,Feira de Santana,Brasil,3746,12,0.200000003,9319,59.99000168,1,59.99000168,47.99000168,Perfect Fitness Perfect Rip Deck,2/26/2015 16:02,Standard Class,1,kg
DEBIT,3,4,-16.28000069,97.48999786,Advance shipping,0,Men's Footwear,Caguas,Puerto Rico,6484,Jordan,PR,725,5/21/2017 17:10,Fort-de-France,Martinica,59717,32.5,0.25,149425,129.9900055,1,129.9900055,97.48999786,Nike Men's CJ Elite 2 TD Football Cleat,5/24/2017 17:10,Standard Class,1,kg
DEBIT,6,4,8.529999733,32.79000092,Late delivery,1,Shop By Sport,Caguas,Puerto Rico,3099,Copeland,PR,725,3/25/2017 11:07,Colón,Panamá,55795,7.199999809,0.180000007,139539,39.99000168,1,39.99000168,32.79000092,Under Armour Girls' Toddler Spine Surge Runni,3/31/2017 11:07,Standard Class,1,kg
DEBIT,6,4,100.9100037,347.980011,Late delivery,1,Fishing,Caguas,Puerto Rico,2357,Mathis,PR,725,03/08/2015 23:43,Palma Soriano,Cuba,4590,52,0.129999995,11502,399.980011,1,399.980011,347.980011,Field & Stream Sportsman 16 Gun Fire Safe,3/14/2015 23:43,Standard Class,1,kg
DEBIT,2,4,42.31000137,120.8899994,Advance shipping,0,Men's Footwear,Caguas,Puerto Rico,9266,Whitney,PR,725,05/01/2016 2:28,Lubbock,Estados Unidos,33301,9.100000381,0.07,83182,129.9900055,1,129.9900055,120.8899994,Nike Men's CJ Elite 2 TD Football Cleat,05/03/2016 2:28,Standard Class,1,kg
DEBIT,3,4,-27.63999939,92.13999939,Advance shipping,0,Electronics,San Juan,Puerto Rico,2422,Sawyer,PR,921,6/16/2015 20:47,Garforth,Reino Unido,11432,3.839999914,0.039999999,28596,47.99000168,2,95.98000336,92.13999939,Titleist Pro V1x High Numbers Golf Balls,6/19/2015 20:47,Standard Class,1,kg
DEBIT,4,4,75.90000153,161.4799957,Shipping on time,0,Boxing & MMA,Humacao,Puerto Rico,11556,Watson,PR,791,05/08/2017 12:27,Tuxtla Gutiérrez,México,58813,28.5,0.150000006,147210,94.98999786,2,189.9799957,161.4799957,Nike Women's Free 5.0 TR FIT PRT 4 Training S,05/12/2017 12:27,Standard Class,1,kg
DEBIT,2,4,36.40000153,98.37999725,Advance shipping,0,Cleats,Caguas,Puerto Rico,10482,Rivera,PR,725,3/16/2017 12:00,David,Panamá,55181,21.60000038,0.180000007,138003,59.99000168,2,119.9800034,98.37999725,Perfect Fitness Perfect Rip Deck,3/18/2017 12:00,Standard Class,1,kg
DEBIT,3,4,31.48999977,89.98999786,Advance shipping,0,Cleats,Caguas,Puerto Rico,7167,Medina,PR,725,04/08/2017 22:39,Medellín,Colombia,56787,30,0.25,142019,59.99000168,2,119.9800034,89.98999786,Perfect Fitness Perfect Rip Deck,04/11/2017 22:39,Standard Class,1,kg
DEBIT,6,4,33.75999832,93,Late delivery,1,Women's Apparel,Caguas,Puerto Rico,2357,Mathis,PR,725,03/08/2015 23:43,Palma Soriano,Cuba,4590,7,0.07,11503,50,2,100,93,Nike Men's Dri-FIT Victory Golf Polo,3/14/2015 23:43,Standard Class,1,kg
DEBIT,2,4,7.570000172,87,Advance shipping,0,Women's Apparel,Caguas,Puerto Rico,10482,Rivera,PR,725,3/16/2017 12:00,David,Panamá,55181,13,0.129999995,138004,50,2,100,87,Nike Men's Dri-FIT Victory Golf Polo,3/18/2017 12:00,Standard Class,1,kg
DEBIT,4,4,37.79999924,251.9700012,Shipping on time,0,As Seen on  TV!,Caguas,Puerto Rico,4973,Hubbard,PR,725,7/21/2017 2:11,Marseille,Francia,63853,48,0.159999996,159618,99.98999786,3,299.9700012,251.9700012,Nike Men's Free TR 5.0 TB Training Shoe,7/25/2017 2:11,Standard Class,1,kg
DEBIT,5,4,-99.23000336,141.75,Late delivery,1,Women's Apparel,Carolina,Puerto Rico,3976,Costa,PR,983,9/16/2015 20:39,Bochum,Alemania,17734,8.25,0.059999999,44313,50,3,150,141.75,Nike Men's Dri-FIT Victory Golf Polo,9/21/2015 20:39,Standard Class,1,kg
CASH,4,4,-2.700000048,107.8899994,Shipping on time,0,Men's Footwear,New York,EE. UU.,3199,Hernandez,NY,10031,6/29/2017 23:57,Helsinki,Finlandia,62408,22.10000038,0.170000002,155997,129.9900055,1,129.9900055,107.8899994,Nike Men's CJ Elite 2 TD Football Cleat,07/03/2017 23:57,Standard Class,1,kg
CASH,6,4,47.47000122,107.8899994,Late delivery,1,Men's Footwear,Freeport,EE. UU.,1000,Smith,NY,11520,4/21/2017 23:31,Carrefour,Haití,57680,22.10000038,0.170000002,144290,129.9900055,1,129.9900055,107.8899994,Nike Men's CJ Elite 2 TD Football Cleat,4/27/2017 23:31,Standard Class,1,kg
CASH,3,4,180.0099945,532.5800171,Advance shipping,0,Garden,New York,EE. UU.,15575,Best,NY,10016,11/17/2017 8:09,Canberra,Australia,72022,0,0,175337,532.5800171,1,532.5800171,532.5800171,Lawn mower,11/20/2017 8:09,Standard Class,1,kg
CASH,6,4,27.19000053,54.38000107,Late delivery,1,Electronics,Freeport,EE. UU.,1000,Smith,NY,11520,4/21/2017 23:31,Carrefour,Haití,57680,9.600000381,0.150000006,144293,31.98999977,2,63.97999954,54.38000107,Under Armour Women's Ignite PIP VI Slide,4/27/2017 23:31,Standard Class,1,kg
CASH,6,4,30.87000084,99.58000183,Late delivery,1,Cleats,Freeport,EE. UU.,1000,Smith,NY,11520,4/21/2017 23:31,Carrefour,Haití,57680,20.39999962,0.170000002,144292,59.99000168,2,119.9800034,99.58000183,Perfect Fitness Perfect Rip Deck,4/27/2017 23:31,Standard Class,1,kg
CASH,4,4,-115.1999969,192,Shipping on time,0,Women's Apparel,New York,EE. UU.,3199,,NY,10031,6/29/2017 23:57,Helsinki,Finlandia,62408,8,0.039999999,155998,50,4,200,192,Nike Men's Dri-FIT Victory Golf Polo,07/03/2017 23:57,Standard Class,1,kg
DEBIT,2,1,29.39999962,113.0899963,Late delivery,1,Men's Footwear,Philadelphia,EE. UU.,6725,Alexander,PA,19134,8/13/2015 10:11,Amsterdam,Países Bajos,15375,16.89999962,0.129999995,38445,129.9900055,1,129.9900055,113.0899963,Nike Men's CJ Elite 2 TD Football Cleat,8/15/2015 10:11,First Class,1,kg
DEBIT,2,1,38.22000122,113.0899963,Late delivery,1,Men's Footwear,Napa,EE. UU.,106,Freeman,CA,94558,1/15/2017 1:35,Bishkek,Kirguistán,51041,16.89999962,0.129999995,127570,129.9900055,1,129.9900055,113.0899963,Nike Men's CJ Elite 2 TD Football Cleat,1/17/2017 1:35,First Class,1,kg
DEBIT,2,1,30.62000084,105.5800018,Late delivery,1,Cleats,Philadelphia,EE. UU.,6725,Alexander,PA,19134,8/13/2015 10:11,Amsterdam,Países Bajos,15375,14.39999962,0.119999997,38446,59.99000168,2,119.9800034,105.5800018,Perfect Fitness Perfect Rip Deck,8/15/2015 10:11,First Class,1,kg
DEBIT,2,1,-64.5,88,Late delivery,1,Women's Apparel,Philadelphia,EE. UU.,6725,Alexander,PA,19134,8/13/2015 10:11,Amsterdam,Países Bajos,15375,12,0.119999997,38447,50,2,100,88,Nike Men's Dri-FIT Victory Golf Polo,8/15/2015 10:11,First Class,1,kg
CASH,3,4,67.5,185.9499969,Advance shipping,0,Shop By Sport,Caguas,Puerto Rico,10074,Chen,PR,725,04/03/2015 8:16,Los Mochis,México,6327,14,0.07,15834,39.99000168,5,199.9499969,185.9499969,Under Armour Girls' Toddler Spine Surge Runni,04/06/2015 8:16,Standard Class,1,kg
DEBIT,2,1,115.6100006,245.9799957,Late delivery,1,Camping & Hiking,Caguas,Puerto Rico,8849,Santos,PR,725,11/04/2016 2:02,Makurdi,Nigeria,46110,54,0.180000007,115277,299.980011,1,299.980011,245.9799957,Diamondback Women's Serene Classic Comfort Bi,11/06/2016 2:02,First Class,1,kg
DEBIT,2,1,-80.62999725,120.8899994,Late delivery,1,Men's Footwear,Caguas,Puerto Rico,4667,Gonzalez,PR,725,11/14/2015 2:53,Sylhet,Bangladés,21725,9.100000381,0.07,54357,129.9900055,1,129.9900055,120.8899994,Nike Men's CJ Elite 2 TD Football Cleat,11/16/2015 2:53,First Class,1,kg
DEBIT,2,1,14.78999996,118.2900009,Late delivery,1,Men's Footwear,Caguas,Puerto Rico,4667,Gonzalez,PR,725,11/14/2015 2:53,Sylhet,Bangladés,21725,11.69999981,0.090000004,54355,129.9900055,1,129.9900055,118.2900009,Nike Men's CJ Elite 2 TD Football Cleat,11/16/2015 2:53,First Class,1,kg
DEBIT,2,1,57.3199997,163.7700043,Late delivery,1,Cleats,Caguas,Puerto Rico,5733,Fisher,PR,725,12/28/2015 17:53,Singapur,Singapur,24782,16.20000076,0.090000004,62084,59.99000168,3,179.9700012,163.7700043,Perfect Fitness Perfect Rip Deck,12/30/2015 17:53,First Class,1,kg
DEBIT,2,1,-367.3999939,146.9600067,Late delivery,1,Fitness Accessories,Caguas,Puerto Rico,8849,Santos,PR,725,11/04/2016 2:02,Makurdi,Nigeria,46110,27.98999977,0.159999996,115275,34.99000168,5,174.9499969,146.9600067,Under Armour Hustle Storm Medium Duffle Bag,11/06/2016 2:02,First Class,1,kg
DEBIT,2,1,77.98999786,239.9600067,Late delivery,1,Cleats,Caguas,Puerto Rico,8849,Santos,PR,725,11/04/2016 2:02,Makurdi,Nigeria,46110,59.99000168,0.200000003,115276,59.99000168,5,299.9500122,239.9600067,Perfect Fitness Perfect Rip Deck,11/06/2016 2:02,First Class,1,kg
DEBIT,2,1,70.48000336,149.9600067,Late delivery,1,Shop By Sport,Caguas,Puerto Rico,4667,Gonzalez,PR,725,11/14/2015 2:53,Sylhet,Bangladés,21725,49.99000168,0.25,54356,39.99000168,5,199.9499969,149.9600067,Under Armour Girls' Toddler Spine Surge Runni,11/16/2015 2:53,First Class,1,kg
DEBIT,3,4,110.8700027,395.9599915,Advance shipping,0,Cardio Equipment,Chandler,EE. UU.,7559,Bishop,AZ,85224,04/09/2016 22:49,Wilmington,Estados Unidos,31852,4,0.01,79596,99.98999786,4,399.9599915,395.9599915,Nike Men's Free 5.0+ Running Shoe,04/12/2016 22:49,Standard Class,1,kg
DEBIT,5,4,15.53999996,419.9599915,Late delivery,1,Cardio Equipment,Marion,EE. UU.,1763,Huffman,OH,43302,4/23/2017 4:57,Caracas,Venezuela,57764,79.98999786,0.159999996,144525,99.98999786,5,499.9500122,419.9599915,Nike Men's Free 5.0+ Running Shoe,4/28/2017 4:57,Standard Class,1,kg
DEBIT,3,4,118.75,237.5,Advance shipping,0,Women's Apparel,Escondido,EE. UU.,10643,Delgado,CA,92025,4/13/2017 18:16,Mixco,Guatemala,57117,12.5,0.050000001,142868,50,5,250,237.5,Nike Men's Dri-FIT Victory Golf Polo,4/16/2017 18:16,Standard Class,1,kg
DEBIT,4,4,71.37999725,148.7100067,Shipping on time,0,Fitness Accessories,Salina,EE. UU.,10790,Smith,KS,67401,3/23/2016 12:30,Waitakere,Nueva Zelanda,30658,26.23999977,0.150000006,76583,34.99000168,5,174.9499969,148.7100067,Under Armour Hustle Storm Medium Duffle Bag,3/27/2016 12:30,Standard Class,1,kg
PAYMENT,3,2,33.75,337.4599915,Late delivery,1,Children's Clothing,Freeport,EE. UU.,13945,Buckner,NY,11520,10/24/2017 13:06,Valencia,España,70392,19.63999939,0.059999999,173707,357.1000061,1,357.1000061,337.4599915,Children's heaters,10/27/2017 13:06,Second Class,1,kg
TRANSFER,3,4,6.010000229,96.98999786,Shipping canceled,0,Cardio Equipment,Caguas,Puerto Rico,2881,Smith,PR,725,8/18/2015 15:16,Rouen,Francia,15732,3,0.029999999,39338,99.98999786,1,99.98999786,96.98999786,Nike Men's Free 5.0+ Running Shoe,8/21/2015 15:16,Standard Class,1,kg
TRANSFER,3,4,43.22000122,123.4899979,Advance shipping,0,Men's Footwear,Caguas,Puerto Rico,601,Smith,PR,725,05/08/2015 10:51,Mexico City,México,8732,6.5,0.050000001,21785,129.9900055,1,129.9900055,123.4899979,Nike Men's CJ Elite 2 TD Football Cleat,05/11/2015 10:51,Standard Class,1,kg
